id,fixtime,latitude,longitude,altitude,speed,course,accuracy,speedx,speedy,newspeedx,newspeedy
581494,29-09-20 6:45,54.8995616,11.87216,13,34.017291,197,0,7.272759897,-32.53089717,-0.0001517,-8.16E-05
581495,29-09-20 6:45,54.8994066,11.8720699,14,35.097205,196,0,8.049514766,-33.7375988,-0.000155,-9.01E-05
581496,29-09-20 6:45,54.899245,11.8719799,13,36.717076,195,0,7.772232982,-35.46597197,-0.0001616,-9E-05
581497,29-09-20 6:45,54.8990749,11.8719016,13,36.717076,195,0,7.772232982,-35.46597197,-0.0001701,-7.83E-05
581498,29-09-20 6:45,54.8989033,11.871825,12,37.257033,195,0,7.264700303,-35.98753039,-0.0001716,-7.66E-05
581499,29-09-20 6:45,54.8987116,11.8717883,13,37.79699,195,0,7.967252052,-36.5090888,-0.0001917,-3.67E-05
581500,29-09-20 6:45,54.8985316,11.8717149,14,39.416861,196,0,8.8894104,-37.88991865,-0.00018,-7.34E-05
581501,29-09-20 6:45,54.898355,11.87163,14,38.336947,199,0,8.683989488,-36.24829552,-0.0001766,-8.49E-05
581502,29-09-20 6:45,54.8981816,11.871525,13,38.876904,200,0,8.159440846,-36.53233981,-0.0001734,-0.000105
581503,29-09-20 6:45,54.89801,11.8714133,13,38.876904,203,0,8.159440846,-35.78637882,-0.0001716,-0.0001117
581504,29-09-20 6:45,54.89784,11.87129,13,39.416861,203,0,8.254452514,-36.28341186,-0.00017,-0.0001233
581505,29-09-20 6:45,54.8976683,11.8711633,13,39.416861,203,0,8.254452514,-36.28341186,-0.0001717,-0.0001267
581506,29-09-20 6:45,54.8975,11.87103,13,38.876904,206,0,8.159440846,-34.94232985,-0.0001683,-0.0001333
581507,29-09-20 6:45,54.8973333,11.8708833,13,39.956818,210,0,8.348731091,-34.60361944,-0.0001667,-0.0001467
581508,29-09-20 6:45,54.8971733,11.8707166,13,40.496775,213,0,8.442268204,-33.96345329,-0.00016,-0.0001667
581509,29-09-20 6:45,54.8970149,11.87053,13,41.576689,217,0,8.627084873,-33.20462023,-0.0001584,-0.0001866
581510,29-09-20 6:45,54.896855,11.870315,13,43.736517,219,0,8.987459624,-33.98965755,-0.0001599,-0.000215
581511,29-09-20 6:45,54.8966966,11.8700883,13,44.816431,220,0,9.162889686,-34.33137793,-0.0001584,-0.0002267
581512,29-09-20 6:45,54.8965383,11.869845,12,45.356388,222,0,8.537896558,-33.70636504,-0.0001583,-0.0002433
581513,29-09-20 6:45,54.896385,11.8695866,11,46.436302,224,0,7.970695169,-33.40348021,-0.0001533,-0.0002584
581514,29-09-20 6:45,54.896235,11.8693149,11,46.976259,227,0,8.041781516,-32.0377316,-0.00015,-0.0002717
581515,29-09-20 6:45,54.896095,11.8690266,10,46.976259,230,0,7.310710469,-30.19575723,-0.00014,-0.0002883
581516,29-09-20 6:45,54.89596,11.8687283,10,47.516216,232,0,7.374685146,-29.25390364,-0.000135,-0.0002983
581517,29-09-20 6:45,54.8958233,11.8684249,10,48.056173,231,0,7.438004864,-30.24272958,-0.0001367,-0.0003034
581518,29-09-20 6:45,54.8956816,11.8681133,10,48.056173,231,0,7.438004864,-30.24272958,-0.0001417,-0.0003116
581519,29-09-20 6:45,54.8955383,11.8677983,10,50.216001,231,0,7.684622572,-31.60195339,-0.0001433,-0.000315
581520,29-09-20 6:45,54.8953916,11.8674833,11,50.755958,230,0,8.519042761,-32.62530092,-0.0001467,-0.000315
581521,29-09-20 6:45,54.8952466,11.8671716,11,50.216001,230,0,8.453084829,-32.27822325,-0.000145,-0.0003117
581522,29-09-20 6:45,54.8951033,11.8668633,12,48.59613,231,0,9.000796801,-30.58253554,-0.0001433,-0.0003083
581523,29-09-20 6:45,54.8951033,11.8668633,12,48.59613,231,0,9.000796801,-30.58253554,0,0
581524,29-09-20 6:45,54.8949683,11.8665633,12,47.516216,232,0,8.849622175,-29.25390364,-0.000135,-0.0003
581525,29-09-20 6:45,54.89484,11.8662733,12,44.276474,233,0,8.377456305,-26.64624723,-0.0001283,-0.00029
581526,29-09-20 6:45,54.8947216,11.8660133,13,40.496775,233,0,8.442268204,-24.37156758,-0.0001184,-0.00026
581527,29-09-20 6:45,54.8946016,11.8657783,15,38.336947,233,0,9.304274451,-23.07175065,-0.00012,-0.000235
581528,29-09-20 6:45,54.8944983,11.8655549,17,35.097205,234,0,9.774410787,-20.6296195,-0.0001033,-0.0002234
581529,29-09-20 6:45,54.894405,11.865345,18,31.857463,233,0,9.500542263,-19.17229983,-9.33E-05,-0.0002099
581530,29-09-20 6:45,54.8943216,11.8651583,19,27.537807,233,0,8.78434244,-16.57266596,-8.34E-05,-0.0001867
581531,29-09-20 6:45,54.894255,11.865,20,22.678194,234,0,7.711098177,-13.32990798,-6.66E-05,-0.0001583
581532,29-09-20 6:45,54.8942033,11.8648733,21,18.898495,237,0,6.801743908,-10.29285808,-5.17E-05,-0.0001267
581534,29-09-20 6:45,54.8941666,11.864755,22,16.19871,242,0,6.137328674,-7.604833699,-3.67E-05,-0.0001183
581535,29-09-20 6:45,54.8941666,11.864755,22,16.19871,242,0,6.137328674,-7.604833699,0,0
581536,29-09-20 6:45,54.8941533,11.8646383,22,14.578839,256,0,5.537662633,-3.526940367,-1.33E-05,-0.0001167
581537,29-09-20 6:45,54.89418,11.864525,23,15.658753,280,0,6.207868774,2.719113923,2.67E-05,-0.0001133
581538,29-09-20 6:45,54.894215,11.864395,24,18.358538,286,0,7.559095242,5.060298871,3.5E-05,-0.00013
581539,29-09-20 6:45,54.8942566,11.8642616,25,18.898495,292,0,8.097314177,7.079500833,4.16E-05,-0.0001334
581540,29-09-20 6:45,54.8943016,11.8640733,26,24.838022,286,0,10.92141439,6.846286708,4.5E-05,-0.0001883
581541,29-09-20 6:45,54.8943483,11.8638566,27,29.157678,285,0,13.15479785,7.546562377,4.67E-05,-0.0002167
581542,29-09-20 6:45,54.8943916,11.8636166,27,31.857463,284,0,14.25081339,7.707017838,4.33E-05,-0.00024
581543,29-09-20 6:46,54.8944366,11.8633516,28,35.097205,284,0,16.09902953,8.490782364,4.5E-05,-0.000265
581544,29-09-20 6:46,54.8944816,11.8630649,28,37.79699,284,0,17.16023519,9.143919469,4.5E-05,-0.0002867
581545,29-09-20 6:46,54.8945366,11.8627566,28,40.496775,285,0,18.1833469,10.48133664,5.5E-05,-0.0003083
581546,29-09-20 6:46,54.8945933,11.8624266,28,43.19656,285,0,19.16609346,11.18009241,5.67E-05,-0.00033
581547,29-09-20 6:46,54.8946516,11.8620783,28,45.356388,285,0,19.92175864,11.73909703,5.83E-05,-0.0003483
581548,29-09-20 6:46,54.8947116,11.8617116,28,47.516216,285,0,20.64911841,12.29810165,6E-05,-0.0003667
581549,29-09-20 6:46,54.8947733,11.8613316,28,49.136087,285,0,21.17543958,12.71735512,6.17E-05,-0.00038
581550,29-09-20 6:46,54.8948366,11.86094,29,50.755958,285,0,22.45929455,13.13660858,6.33E-05,-0.0003916
581551,29-09-20 6:46,54.8949,11.8605366,29,51.835872,284,0,22.80107354,12.54023241,6.34E-05,-0.0004034
581552,29-09-20 6:46,54.894965,11.8601233,30,53.455743,284,0,24.10191485,12.93211468,6.5E-05,-0.0004133
581553,29-09-20 6:46,54.8950333,11.8597016,30,54.535657,285,0,24.43430252,14.11486667,6.83E-05,-0.0004217
581554,29-09-20 6:46,54.8951049,11.8592683,32,56.155528,284,0,26.57767782,13.58525178,7.16E-05,-0.0004333
581555,29-09-20 6:46,54.8951783,11.8588283,32,56.695485,286,0,26.74445104,15.62739357,7.34E-05,-0.00044
581556,29-09-20 6:46,54.8952566,11.8583866,33,57.775399,285,0,27.9168215,14.9533736,7.83E-05,-0.0004417
581557,29-09-20 6:46,54.8953283,11.8579333,33,57.775399,284,0,27.9168215,13.97713405,7.17E-05,-0.0004533
581558,29-09-20 6:46,54.8953966,11.857465,34,59.935227,283,0,29.42562638,13.48249251,6.83E-05,-0.0004683
581559,29-09-20 6:46,54.8954616,11.8569816,34,61.555098,282,0,29.89536911,12.7980245,6.5E-05,-0.0004834
581560,29-09-20 6:46,54.89552,11.856485,35,62.635012,280,0,31.08337525,10.87645569,5.84E-05,-0.0004966
581561,29-09-20 6:46,54.8955733,11.8559816,36,63.714926,279,0,32.27766565,9.967210364,5.33E-05,-0.0005034
581562,29-09-20 6:46,54.895625,11.8554699,36,63.714926,278,0,32.27766565,8.867403829,5.17E-05,-0.0005117
581563,29-09-20 6:46,54.8956633,11.8549533,35,63.714926,277,0,31.38106382,7.764896197,3.83E-05,-0.0005166
581564,29-09-20 6:46,54.8957099,11.8544383,35,63.714926,277,0,31.38106382,7.764896197,4.66E-05,-0.000515
581565,29-09-20 6:46,54.895745,11.8539166,34,64.254883,277,0,30.62499889,7.830700402,3.51E-05,-0.0005217
581566,29-09-20 6:46,54.8957883,11.8533999,33,64.79484,278,0,29.85802722,9.017698809,4.33E-05,-0.0005167
581567,29-09-20 6:46,54.8958316,11.8528816,32,64.79484,277,0,28.95323851,7.896504607,4.33E-05,-0.0005183
581568,29-09-20 6:46,54.8958749,11.8523616,32,64.79484,277,0,28.95323851,7.896504607,4.33E-05,-0.00052
581569,29-09-20 6:46,54.895915,11.8518449,31,64.254883,277,0,27.9227931,7.830700402,4.01E-05,-0.0005167
581570,29-09-20 6:46,54.8959516,11.8513316,31,63.174969,277,0,27.66405146,7.699091992,3.66E-05,-0.0005133
581571,29-09-20 6:46,54.8959833,11.85083,31,63.714926,276,0,27.79465653,6.660023302,3.17E-05,-0.0005016
581572,29-09-20 6:46,54.8960183,11.850355,31,57.775399,277,0,26.22489292,7.041049941,3.5E-05,-0.000475
581573,29-09-20 6:46,54.8960533,11.8499066,31,54.535657,277,0,25.24877927,6.646224711,3.5E-05,-0.0004484
581574,29-09-20 6:46,54.8960849,11.8494816,31,51.835872,276,0,24.37356137,5.418324042,3.16E-05,-0.000425
581575,29-09-20 6:46,54.8961149,11.8490716,30,50.755958,276,0,23.23375299,5.305442291,3E-05,-0.00041
581576,29-09-20 6:46,54.89614,11.84867,31,49.676044,275,0,23.63433283,4.329552512,2.51E-05,-0.0004016
581577,29-09-20 6:46,54.8961583,11.8482733,30,48.59613,275,0,22.501992,4.235431805,1.83E-05,-0.0003967
581578,29-09-20 6:46,54.8961733,11.8478833,30,48.056173,273,0,22.31401459,2.515065767,1.5E-05,-0.00039
581579,29-09-20 6:46,54.896185,11.8474983,30,47.516216,273,0,22.12405544,2.486806601,1.17E-05,-0.000385
581580,29-09-20 6:46,54.896185,11.8474983,30,47.516216,273,0,22.12405544,2.486806601,0,0
581581,29-09-20 6:46,54.8961983,11.8471166,30,46.976259,272,0,21.93213141,1.639447796,1.33E-05,-0.0003817
581582,29-09-20 6:46,54.8962033,11.8467383,30,46.976259,271,0,21.93213141,0.819848765,5E-06,-0.0003783
581583,29-09-20 6:46,54.896205,11.8463616,29,46.436302,271,0,21.0136509,0.810425216,1.7E-06,-0.0003767
581584,29-09-20 6:46,54.8962033,11.8459833,29,46.436302,270,0,21.0136509,-8.53E-15,-1.7E-06,-0.0003783
581585,29-09-20 6:46,54.8962016,11.8456116,28,45.896345,270,0,20.10629328,-8.43E-15,-1.7E-06,-0.0003717
581586,29-09-20 6:46,54.8962016,11.8452433,28,45.896345,269,0,20.10629328,-0.801001667,0,-0.0003683
581587,29-09-20 6:46,54.8961983,11.8448766,28,46.436302,269,0,20.28904225,-0.810425216,-3.3E-06,-0.0003667
581588,29-09-20 6:46,54.896195,11.844505,28,45.896345,268,0,20.10629328,-1.601759341,-3.3E-06,-0.0003716
581589,29-09-20 6:46,54.8961916,11.8441333,28,46.436302,268,0,20.28904225,-1.620603569,-3.4E-06,-0.0003717
581590,29-09-20 6:46,54.8961883,11.8437633,28,46.436302,267,0,20.28904225,-2.43028827,-3.3E-06,-0.00037
581591,29-09-20 6:46,54.8961816,11.84339,28,46.436302,267,0,20.28904225,-2.43028827,-6.7E-06,-0.0003733
581592,29-09-20 6:46,54.8961716,11.8430166,27,46.436302,266,0,19.5644336,-3.239232681,-1E-05,-0.0003734
581593,29-09-20 6:46,54.8961583,11.8426416,27,46.436302,266,0,19.5644336,-3.239232681,-1.33E-05,-0.000375
581594,29-09-20 6:46,54.8961433,11.8422683,26,46.436302,265,0,18.83982494,-4.047190391,-1.5E-05,-0.0003733
581595,29-09-20 6:46,54.8961266,11.8418966,26,46.976259,264,0,19.00784722,-4.910356163,-1.67E-05,-0.0003717
581596,29-09-20 6:46,54.8961066,11.8415216,25,46.976259,264,0,18.27677617,-4.910356163,-2E-05,-0.000375
581597,29-09-20 6:46,54.8960833,11.8411483,25,46.976259,264,0,18.27677617,-4.910356163,-2.33E-05,-0.0003733
581598,29-09-20 6:46,54.8960616,11.8407733,26,46.976259,263,0,19.00784722,-5.72496584,-2.17E-05,-0.000375
581599,29-09-20 6:46,54.8960366,11.8403983,26,46.976259,263,0,19.00784722,-5.72496584,-2.5E-05,-0.000375
581600,29-09-20 6:46,54.8960116,11.8400216,26,46.976259,263,0,19.00784722,-5.72496584,-2.5E-05,-0.0003767
581601,29-09-20 6:46,54.895985,11.8396449,27,46.976259,263,0,19.73891827,-5.72496584,-2.66E-05,-0.0003767
581602,29-09-20 6:46,54.89596,11.8392666,27,46.976259,264,0,19.73891827,-4.910356163,-2.5E-05,-0.0003783
581603,29-09-20 6:46,54.895935,11.8388866,27,47.516216,263,0,19.91164989,-5.790770045,-2.5E-05,-0.00038
581604,29-09-20 6:47,54.8959066,11.8385066,27,47.516216,263,0,19.91164989,-5.790770045,-2.84E-05,-0.00038
581605,29-09-20 6:47,54.89588,11.838125,27,48.056173,263,0,20.08261313,-5.85657425,-2.66E-05,-0.0003816
581606,29-09-20 6:47,54.8958533,11.83774,26,48.056173,263,0,19.33881265,-5.85657425,-2.67E-05,-0.000385
581607,29-09-20 6:47,54.8958266,11.8373549,26,48.59613,263,0,19.5017264,-5.922378455,-2.67E-05,-0.0003851
581608,29-09-20 6:47,54.8958033,11.8369566,26,51.295915,265,0,20.29003152,-4.470733572,-2.33E-05,-0.0003983
581609,29-09-20 6:47,54.8957816,11.8365549,25,50.755958,265,0,19.36146082,-4.423673218,-2.17E-05,-0.0004017
581610,29-09-20 6:47,54.8957516,11.8361683,24,49.136087,263,0,18.15037678,-5.98818266,-3E-05,-0.0003866
581611,29-09-20 6:47,54.8957216,11.8357699,23,49.676044,263,0,17.53515016,-6.053986865,-3E-05,-0.0003984
581612,29-09-20 6:47,54.8956933,11.8353733,23,50.216001,263,0,17.67463191,-6.11979107,-2.83E-05,-0.0003966
581613,29-09-20 6:47,54.8956633,11.8349683,22,50.755958,263,0,17.03808552,-6.185595275,-3E-05,-0.000405
581614,29-09-20 6:47,54.8956349,11.8345633,22,50.755958,263,0,17.03808552,-6.185595275,-2.84E-05,-0.000405
581615,29-09-20 6:47,54.8956066,11.8341566,21,50.755958,263,0,16.26362709,-6.185595275,-2.83E-05,-0.0004067
581616,29-09-20 6:47,54.8955783,11.833745,20,51.295915,263,0,15.60771655,-6.25139948,-2.83E-05,-0.0004116
581617,29-09-20 6:47,54.8955516,11.8333349,20,51.295915,263,0,15.60771655,-6.25139948,-2.67E-05,-0.0004101
581618,29-09-20 6:47,54.8955266,11.832925,20,51.295915,264,0,15.60771655,-5.361883167,-2.5E-05,-0.0004099
581619,29-09-20 6:47,54.895505,11.8325116,20,51.295915,265,0,15.60771655,-4.470733572,-2.16E-05,-0.0004134
581620,29-09-20 6:47,54.8954866,11.8320966,20,51.295915,266,0,15.60771655,-3.578222148,-1.84E-05,-0.000415
581621,29-09-20 6:47,54.8954716,11.8316799,20,51.835872,266,0,15.7248783,-3.615887644,-1.5E-05,-0.0004167
581622,29-09-20 6:47,54.8954616,11.8312616,19,51.835872,268,0,14.93863439,-1.809045844,-1E-05,-0.0004183
581623,29-09-20 6:47,54.895455,11.8308433,19,51.835872,269,0,14.93863439,-0.904660706,-6.6E-06,-0.0004183
581624,29-09-20 6:47,54.8954533,11.8304216,19,52.375829,270,0,15.04861132,-9.63E-15,-1.7E-06,-0.0004217
581625,29-09-20 6:47,54.895455,11.8299966,18,52.375829,271,0,14.25657915,0.914084255,1.7E-06,-0.000425
581626,29-09-20 6:47,54.8954633,11.8295716,18,52.915786,272,0,14.35950167,1.846734299,8.3E-06,-0.000425
581627,29-09-20 6:47,54.8954766,11.8291433,17,52.915786,273,0,13.56175158,2.769398261,1.33E-05,-0.0004283
581628,29-09-20 6:47,54.8954949,11.8287133,16,52.915786,274,0,12.76400149,3.691218637,1.83E-05,-0.00043
581629,29-09-20 6:47,54.8955166,11.8282783,15,53.9957,275,0,12.13459319,4.706035339,2.17E-05,-0.000435
581630,29-09-20 6:47,54.8955416,11.8278416,14,54.535657,276,0,11.40267451,5.70052842,2.5E-05,-0.0004367
581631,29-09-20 6:47,54.8955716,11.8274033,13,53.9957,277,0,10.51664743,6.580420506,3E-05,-0.0004383
581632,29-09-20 6:47,54.8956016,11.8269616,12,55.075614,276,0,9.838899446,5.756969295,3E-05,-0.0004417
581633,29-09-20 6:47,54.8956316,11.8265166,11,55.615571,276,0,9.077937068,5.81341017,3E-05,-0.000445
581634,29-09-20 6:47,54.8956616,11.8260716,10,55.075614,276,0,8.199082872,5.756969295,3E-05,-0.000445
581635,29-09-20 6:47,54.89569,11.8256266,10,55.615571,275,0,8.252670062,4.847216399,2.84E-05,-0.000445
581636,29-09-20 6:47,54.8957133,11.825175,10,55.615571,275,0,8.252670062,4.847216399,2.33E-05,-0.0004516
581637,29-09-20 6:47,54.8957366,11.824725,9,55.615571,274,0,7.427403056,3.879546118,2.33E-05,-0.00045
581638,29-09-20 6:47,54.895755,11.824275,9,55.615571,273,0,7.427403056,2.91069409,1.84E-05,-0.00045
581639,29-09-20 6:47,54.89577,11.8238233,9,56.155528,272,0,7.474971887,1.959799664,1.5E-05,-0.0004517
581640,29-09-20 6:47,54.8957833,11.8233716,8,56.155528,273,0,6.644419455,2.938953256,1.33E-05,-0.0004517
581641,29-09-20 6:47,54.8957966,11.8229166,7,56.155528,272,0,5.813867023,1.959799664,1.33E-05,-0.000455
581642,29-09-20 6:47,54.89581,11.8224616,7,56.695485,272,0,5.850348664,1.978643892,1.34E-05,-0.000455
581643,29-09-20 6:47,54.8958216,11.8219999,6,57.235442,272,0,5.045409194,1.997488119,1.16E-05,-0.0004617
581644,29-09-20 6:47,54.8958333,11.8215366,5,57.775399,272,0,4.229821439,2.016332347,1.17E-05,-0.0004633
581645,29-09-20 6:47,54.895845,11.82107,4,57.775399,272,0,3.383857151,2.016332347,1.17E-05,-0.0004666
581646,29-09-20 6:47,54.8958583,11.8206016,3,58.315356,272,0,2.552855736,2.035176574,1.33E-05,-0.0004684
581647,29-09-20 6:47,54.8958683,11.8201283,2,58.315356,272,0,1.701903824,2.035176574,1E-05,-0.0004733
581648,29-09-20 6:47,54.8958783,11.8196533,1,58.855313,272,0,0.855863962,2.054020802,1E-05,-0.000475
581649,29-09-20 6:47,54.8958899,11.8191766,1,58.855313,272,0,0.855863962,2.054020802,1.16E-05,-0.0004767
581650,29-09-20 6:47,54.8959033,11.8186966,0,59.935227,272,0,0,2.091709257,1.34E-05,-0.00048
581651,29-09-20 6:47,54.8959116,11.8182116,0,60.475184,272,0,0,2.110553485,8.3E-06,-0.000485
581652,29-09-20 6:47,54.8959216,11.8177216,0,61.015141,272,0,0,2.129397712,1E-05,-0.00049
581653,29-09-20 6:47,54.8959316,11.8172266,-1,61.555098,272,0,-0.879275562,2.14824194,1E-05,-0.000495
581654,29-09-20 6:47,54.8959416,11.8167283,-2,62.095055,272,0,-1.767450483,2.167086167,1E-05,-0.0004983
581655,29-09-20 6:47,54.8959516,11.816225,-2,62.635012,272,0,-1.776192872,2.185930395,1E-05,-0.0005033
581656,29-09-20 6:47,54.8959649,11.8157199,-3,63.174969,272,0,-2.677166271,2.204774622,1.33E-05,-0.0005051
581657,29-09-20 6:47,54.8959783,11.8152083,-4,63.174969,272,0,-3.569555028,2.204774622,1.34E-05,-0.0005116
581658,29-09-20 6:47,54.8959933,11.8146949,-4,63.714926,272,0,-3.586407294,2.22361885,1.5E-05,-0.0005134
581659,29-09-20 6:47,54.89601,11.8141799,-4,63.714926,273,0,-3.586407294,3.334581579,1.67E-05,-0.000515
581660,29-09-20 6:47,54.8960283,11.8136633,-4,64.254883,273,0,-3.602941046,3.362840745,1.83E-05,-0.0005166
581661,29-09-20 6:47,54.8960516,11.813145,-5,64.254883,274,0,-4.503676307,4.482194059,2.33E-05,-0.0005183
581662,29-09-20 6:47,54.89608,11.8126283,-4,64.254883,275,0,-3.602941046,5.600182053,2.84E-05,-0.0005167
581663,29-09-20 6:47,54.89611,11.8121116,-4,64.254883,275,0,-3.602941046,5.600182053,3E-05,-0.0005167
581664,29-09-20 6:48,54.8961416,11.8115966,-4,64.254883,276,0,-3.602941046,6.716464177,3.16E-05,-0.000515
581665,29-09-20 6:48,54.8961749,11.8110816,-4,64.254883,276,0,-3.602941046,6.716464177,3.33E-05,-0.000515
581666,29-09-20 6:48,54.8962083,11.8105666,-4,64.254883,276,0,-3.602941046,6.716464177,3.34E-05,-0.000515
581667,29-09-20 6:48,54.89624,11.8100533,-4,64.254883,276,0,-3.602941046,6.716464177,3.17E-05,-0.0005133
581668,29-09-20 6:48,54.8962733,11.8095399,-4,64.254883,276,0,-3.602941046,6.716464177,3.33E-05,-0.0005134
581669,29-09-20 6:48,54.896305,11.8090283,-4,63.714926,276,0,-3.586407294,6.660023302,3.17E-05,-0.0005116
581670,29-09-20 6:48,54.8963383,11.8085183,-4,63.714926,276,0,-3.586407294,6.660023302,3.33E-05,-0.00051
581671,29-09-20 6:48,54.8963733,11.8080083,-4,63.714926,276,0,-3.586407294,6.660023302,3.5E-05,-0.00051
581672,29-09-20 6:48,54.8964066,11.8075,-4,63.174969,276,0,-3.569555028,6.603582427,3.33E-05,-0.0005083
581673,29-09-20 6:48,54.89644,11.8069933,-5,63.174969,275,0,-4.461943784,5.506061346,3.34E-05,-0.0005067
581674,29-09-20 6:48,54.8964699,11.8064883,-5,62.635012,276,0,-4.440482179,6.547141551,2.99E-05,-0.000505
581675,29-09-20 6:48,54.8965033,11.8059849,-4,62.635012,276,0,-3.552385743,6.547141551,3.34E-05,-0.0005034
581676,29-09-20 6:48,54.8965333,11.8054816,-4,62.095055,275,0,-3.534900966,5.411940639,3E-05,-0.0005033
581677,29-09-20 6:48,54.8965649,11.804985,-3,61.555098,276,0,-2.637826686,6.4342598,3.16E-05,-0.0004966
581678,29-09-20 6:48,54.8965966,11.8044966,-2,61.015141,276,0,-1.749495585,6.377818925,3.17E-05,-0.0004884
581679,29-09-20 6:48,54.8966266,11.8040116,-2,59.935227,276,0,-1.730919199,6.264937174,3E-05,-0.000485
581680,29-09-20 6:48,54.896655,11.8035349,-1,58.855313,275,0,-0.855863962,5.129578519,2.84E-05,-0.0004767
581681,29-09-20 6:48,54.896655,11.8035349,-1,58.855313,275,0,-0.855863962,5.129578519,0,0
581682,29-09-20 6:48,54.8966833,11.803075,-1,56.155528,276,0,-0.830552432,5.869851046,2.83E-05,-0.0004599
581683,29-09-20 6:48,54.8967116,11.8026333,0,53.9957,276,0,0,5.644087544,2.83E-05,-0.0004417
581684,29-09-20 6:48,54.89674,11.8022116,0,51.835872,276,0,0,5.418324042,2.84E-05,-0.0004217
581685,29-09-20 6:48,54.8967683,11.8018166,0,48.056173,276,0,0,5.023237914,2.83E-05,-0.000395
581686,29-09-20 6:48,54.8967933,11.8014399,0,45.896345,276,0,0,4.797474412,2.5E-05,-0.0003767
581687,29-09-20 6:48,54.896815,11.8010899,0,43.736517,276,0,0,4.571710911,2.17E-05,-0.00035
581688,29-09-20 6:48,54.8968366,11.8007566,0,40.496775,276,0,0,4.233065658,2.16E-05,-0.0003333
581689,29-09-20 6:48,54.8968566,11.80045,0,37.257033,276,0,0,3.894420405,2E-05,-0.0003066
581690,29-09-20 6:48,54.8968766,11.8001716,0,33.477334,277,0,0,4.079860714,2E-05,-0.0002784
581691,29-09-20 6:48,54.8969033,11.7999183,1,32.39742,279,0,0.535788775,5.068073066,2.67E-05,-0.0002533
581692,29-09-20 6:48,54.896925,11.7996933,1,28.077764,279,0,0.4706695,4.392329991,2.17E-05,-0.000225
581693,29-09-20 6:48,54.8969366,11.7995349,2,22.138237,277,0,0.753685018,2.697972407,1.16E-05,-0.0001584
581694,29-09-20 6:48,54.8969383,11.79955,3,19.978409,276,0,1.024998033,2.088312391,1.7E-06,1.51E-05
581787,29-09-20 6:48,54.8969483,11.7994366,3,18.898495,278,0,0.971677701,2.630162153,1E-05,-0.0001134
581788,29-09-20 6:48,54.8969483,11.7994366,3,18.898495,278,0,0.971677701,2.630162153,0,0
581789,29-09-20 6:48,54.8969483,11.7993099,4,17.818581,274,0,1.224016256,1.242961378,0,-0.0001267
581790,29-09-20 6:48,54.89692,11.7992233,4,15.658753,264,0,1.079629352,-1.636785388,-2.83E-05,-8.66E-05
581791,29-09-20 6:48,54.89692,11.7992233,4,15.658753,264,0,1.079629352,-1.636785388,0,0
581792,29-09-20 6:48,54.89674,11.79932,5,15.118796,178,0,1.3041061,-15.10958604,-0.00018,9.67E-05
581793,29-09-20 6:48,54.8966399,11.7993516,6,18.358538,175,0,1.88977381,-18.28867822,-0.0001001,3.16E-05
581794,29-09-20 6:48,54.8965349,11.7993616,6,19.978409,179,0,2.049996065,-19.97536619,-0.000105,1E-05
581795,29-09-20 6:48,54.89642,11.7993716,6,21.59828,179,0,2.208579846,-21.59499048,-0.0001149,1E-05
581796,29-09-20 6:48,54.8962883,11.7993966,6,24.298065,175,0,2.46890147,-24.20560353,-0.0001317,2.5E-05
581797,29-09-20 6:48,54.8962883,11.7993966,6,24.298065,175,0,2.46890147,-24.20560353,0,0
581798,29-09-20 6:48,54.8961466,11.79942,6,26.99785,174,0,2.723742389,-26.84995295,-0.0001417,2.34E-05
581799,29-09-20 6:48,54.8960133,11.79945,6,26.99785,174,0,2.723742389,-26.84995295,-0.0001333,3E-05
581800,29-09-20 6:48,54.8960133,11.79945,6,26.99785,174,0,2.723742389,-26.84995295,0,0
581801,29-09-20 6:48,54.8958833,11.7994716,6,25.917936,175,0,2.622500199,-25.81931043,-0.00013,2.16E-05
581802,29-09-20 6:48,54.89576,11.7994833,7,24.298065,176,0,2.880385048,-24.23887613,-0.0001233,1.17E-05
581803,29-09-20 6:48,54.8956483,11.7995,7,22.138237,175,0,2.637897562,-22.05399432,-0.0001117,1.67E-05
581804,29-09-20 6:48,54.8955516,11.7995116,6,19.978409,178,0,2.049996065,-19.96623869,-9.67E-05,1.16E-05
581805,29-09-20 6:48,54.8954716,11.7995166,6,17.278624,179,0,1.782111898,-17.27599238,-8E-05,5E-06
581806,29-09-20 6:48,54.895415,11.7995233,6,12.958968,179,0,1.345519248,-12.95699429,-5.66E-05,6.7E-06
581807,29-09-20 6:48,54.8953716,11.7995383,6,10.79914,177,0,1.124199424,-10.78434015,-4.34E-05,1.5E-05
581808,29-09-20 6:48,54.8953433,11.79957,7,8.639312,163,0,1.051496023,-8.261815154,-2.83E-05,3.17E-05
581809,29-09-20 6:48,54.89536,11.7996466,7,7.019441,108,0,0.855442817,-2.16912656,1.67E-05,7.66E-05
581810,29-09-20 6:48,54.895355,11.7997183,7,8.639312,100,0,1.051496023,-1.500200785,-5E-06,7.17E-05
581811,29-09-20 6:48,54.8953533,11.7998,7,9.179269,99,0,1.116668052,-1.435954035,-1.7E-06,8.17E-05
581812,29-09-20 6:48,54.895355,11.7998833,7,8.639312,99,0,1.051496023,-1.351486151,1.7E-06,8.33E-05
581813,29-09-20 6:48,54.8953533,11.7999583,8,8.099355,97,0,1.127120695,-0.987063076,-1.7E-06,7.5E-05
